0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.2858276069164276,0.7031290531158447,-3.1106409892345255e-07,0.34115925431251526,0.6712163090705872,-0.015948621556162834,0.3912060260772705,0.6049210429191589,-0.021837007254362106,0.4230712056159973,0.5433508157730103,-0.027989452704787254,0.41611188650131226,0.4922131597995758,-0.028695890679955482,0.36437103152275085,0.5257018208503723,-0.00436088303104043,0.3927380442619324,0.4873202443122864,-0.027942731976509094,0.38318169116973877,0.5512575507164001,-0.03386408090591431,0.3656616508960724,0.5605767369270325,-0.03477536886930466,0.3289499878883362,0.5199931263923645,-0.007823660969734192,0.3573964238166809,0.48868247866630554,-0.03505425155162811,0.34990179538726807,0.5691463947296143,-0.03670216351747513,0.3334585726261139,0.5663372874259949,-0.032136715948581696,0.2911747992038727,0.5272045135498047,-0.015381907112896442,0.31829705834388733,0.5016822814941406,-0.04702823981642723,0.31697365641593933,0.5786167979240417,-0.034403134137392044,0.29941117763519287,0.5802246928215027,-0.019244706258177757,0.2502385079860687,0.5398815870285034,-0.023759352043271065,0.27951696515083313,0.5313182473182678,-0.043235551565885544,0.28509458899497986,0.5826560258865356,-0.03153735026717186,0.26924821734428406,0.5867870450019836,-0.018444811925292015,a
0.2846381366252899,0.6999343633651733,-3.1495238772549783e-07,0.34026193618774414,0.6716152429580688,-0.016841383650898933,0.39019089937210083,0.6064355373382568,-0.023549703881144524,0.4228641390800476,0.544529139995575,-0.030445503070950508,0.4151611924171448,0.49344679713249207,-0.03197530284523964,0.36344239115715027,0.5258243680000305,-0.007203529588878155,0.3928587734699249,0.48451560735702515,-0.032303038984537125,0.38319796323776245,0.5493921041488647,-0.038318730890750885,0.3662007749080658,0.5617514252662659,-0.03875168040394783,0.3274344205856323,0.5199153423309326,-0.01054225955158472,0.3579760789871216,0.48778995871543884,-0.039882272481918335,0.3494049608707428,0.568842887878418,-0.041736457496881485,0.3323713541030884,0.5679620504379272,-0.03658398613333702,0.2894812226295471,0.5263882279396057,-0.017960889264941216,0.31861191987991333,0.5028520822525024,-0.05138222500681877,0.3159187138080597,0.5799317955970764,-0.0386161245405674,0.2983717620372772,0.5825341939926147,-0.022620223462581635,0.24871379137039185,0.5382767915725708,-0.026175666600465775,0.27940264344215393,0.5298368334770203,-0.04659155011177063,0.28498345613479614,0.5827502608299255,-0.034565579146146774,0.2699400782585144,0.5886344909667969,-0.020777637138962746,a
0.2867181599140167,0.7016687989234924,-3.2064227184491756e-07,0.341717392206192,0.6707913875579834,-0.017071980983018875,0.39096128940582275,0.6048054099082947,-0.02385217323899269,0.42249733209609985,0.5437424778938293,-0.030928703024983406,0.4151773750782013,0.49318018555641174,-0.03252096474170685,0.3623918294906616,0.5237619876861572,-0.007053515408188105,0.39232057332992554,0.4836420714855194,-0.03265369310975075,0.38339662551879883,0.5489329695701599,-0.03878423571586609,0.36618849635124207,0.5612552762031555,-0.039242055267095566,0.32670626044273376,0.5181364417076111,-0.010604329407215118,0.3576919436454773,0.4889281392097473,-0.0401124432682991,0.3493671119213104,0.5703690052032471,-0.041792165488004684,0.33188074827194214,0.5685551762580872,-0.03651013225317001,0.2892625331878662,0.5253032445907593,-0.018463604152202606,0.3189999461174011,0.5046347379684448,-0.052112381905317307,0.31571024656295776,0.5816100239753723,-0.03963598981499672,0.297527939081192,0.5828816294670105,-0.023862041532993317,0.24909764528274536,0.5385627150535583,-0.02720344439148903,0.27996477484703064,0.532035231590271,-0.047869808971881866,0.2854732275009155,0.5844064354896545,-0.03633250296115875,0.27040520310401917,0.5893041491508484,-0.022901251912117004,a
0.28565365076065063,0.7014721632003784,-3.297357977771753e-07,0.3428112864494324,0.6717635989189148,-0.016482612118124962,0.3917911648750305,0.6039857864379883,-0.02231718972325325,0.42253413796424866,0.5422095060348511,-0.028428293764591217,0.41482165455818176,0.4916207790374756,-0.02905992418527603,0.3629690408706665,0.5236167311668396,-0.006604129448533058,0.39210453629493713,0.4838619828224182,-0.03126608580350876,0.3836483359336853,0.5502886772155762,-0.03665008395910263,0.36726051568984985,0.5628339648246765,-0.036797232925891876,0.32696616649627686,0.5181818008422852,-0.01031277421861887,0.35746678709983826,0.4888715147972107,-0.039592910557985306,0.34963059425354004,0.5705400705337524,-0.041319526731967926,0.3323466181755066,0.5701326131820679,-0.03607095032930374,0.289067804813385,0.5251308083534241,-0.018177252262830734,0.319320410490036,0.5051396489143372,-0.05207180231809616,0.31622210144996643,0.5826801061630249,-0.039987411350011826,0.2980327010154724,0.5851858258247375,-0.02429673634469509,0.24870939552783966,0.5382285118103027,-0.02678307704627514,0.28077709674835205,0.5318762063980103,-0.048006776720285416,0.2856758236885071,0.5847155451774597,-0.03673644736409187,0.2697972357273102,0.5902642607688904,-0.023335043340921402,a
0.2863960266113281,0.698386549949646,-3.167992304042855e-07,0.34209921956062317,0.6695005893707275,-0.017419619485735893,0.3915066123008728,0.6037553548812866,-0.023995548486709595,0.42275720834732056,0.542400598526001,-0.030621813610196114,0.41639357805252075,0.4912283718585968,-0.03171214088797569,0.3635255992412567,0.5245632529258728,-0.008241587318480015,0.3921782076358795,0.48416876792907715,-0.03296360373497009,0.38394662737846375,0.549946129322052,-0.037772901356220245,0.3681774139404297,0.5621626377105713,-0.03749610483646393,0.32782620191574097,0.5191525220870972,-0.01145986095070839,0.35745593905448914,0.4896448254585266,-0.04050358384847641,0.34956344962120056,0.570938229560852,-0.041509442031383514,0.33326461911201477,0.5685663819313049,-0.03602850064635277,0.2903610169887543,0.5260735750198364,-0.01891157031059265,0.3195171654224396,0.505222737789154,-0.0528293214738369,0.31613653898239136,0.5822098255157471,-0.04005412012338638,0.2985115945339203,0.5833105444908142,-0.024138301610946655,0.2500297427177429,0.538394033908844,-0.02717147022485733,0.28041666746139526,0.5315078496932983,-0.0485440194606781,0.2852860987186432,0.5842345952987671,-0.03706241771578789,0.2698524594306946,0.589218020439148,-0.023669209331274033,a
0.7536371350288391,0.764846682548523,-6.214542622728914e-07,0.6860752701759338,0.7396431565284729,-0.01603986695408821,0.6259232759475708,0.6732208132743835,-0.02306213788688183,0.5954867005348206,0.6079445481300354,-0.03251609578728676,0.6094127893447876,0.5599138140678406,-0.035458195954561234,0.6576420664787292,0.581276535987854,0.004886499140411615,0.6285955905914307,0.5358258485794067,-0.02428688295185566,0.6403183341026306,0.6035796403884888,-0.03379010781645775,0.6534746289253235,0.6167226433753967,-0.036294061690568924,0.6968185901641846,0.5747637152671814,-0.00014590212958864868,0.6709044575691223,0.5363852381706238,-0.030931273475289345,0.6802712678909302,0.6204813718795776,-0.027705153450369835,0.6931532621383667,0.6249340176582336,-0.016605045646429062,0.7386958599090576,0.575304388999939,-0.01187095046043396,0.7169619798660278,0.5385737419128418,-0.04362737014889717,0.7216280698776245,0.6199713349342346,-0.023418212309479713,0.732728898525238,0.6311221122741699,-0.00039557108539156616,0.7834673523902893,0.5828551054000854,-0.025803452357649803,0.7631733417510986,0.5426845550537109,-0.03969328850507736,0.7590897679328918,0.6012696623802185,-0.02224818617105484,0.7663370370864868,0.6209107637405396,-0.004157294984906912,a
0.7505394816398621,0.7643568515777588,-6.22279344497656e-07,0.6835077404975891,0.7476928234100342,-0.022436538711190224,0.6205329895019531,0.6784380674362183,-0.031052833423018456,0.5898139476776123,0.609844446182251,-0.04068615660071373,0.6035516262054443,0.5610936284065247,-0.042637646198272705,0.6506755352020264,0.5831460952758789,-0.00035112423938699067,0.6237124800682068,0.5324093699455261,-0.033628541976213455,0.6374226808547974,0.6050767302513123,-0.04424044489860535,0.6490882635116577,0.6199751496315002,-0.04675481840968132,0.6907820701599121,0.5758833289146423,-0.0029041129164397717,0.6665311455726624,0.5366452932357788,-0.03806757926940918,0.6777225136756897,0.6253962516784668,-0.03520398586988449,0.6888668537139893,0.6260309815406799,-0.023106399923563004,0.7326737642288208,0.5760869979858398,-0.013129154220223427,0.7135112881660461,0.5416740775108337,-0.048666566610336304,0.7203600406646729,0.6274449229240417,-0.027030255645513535,0.7306592464447021,0.6320012807846069,-0.0019950680434703827,0.7768908739089966,0.5812656283378601,-0.02615220658481121,0.7572756409645081,0.5489487051963806,-0.04173512011766434,0.7553942799568176,0.6098421216011047,-0.023652493953704834,0.7624812126159668,0.6221866011619568,-0.004601342603564262,a
0.7479740381240845,0.7659885287284851,-6.644877430517226e-07,0.6813279390335083,0.7454226016998291,-0.01830844022333622,0.6195335388183594,0.6733851432800293,-0.023954596370458603,0.5901869535446167,0.6043353080749512,-0.03139694035053253,0.6046238541603088,0.5557229518890381,-0.03130468353629112,0.6499625444412231,0.5820070505142212,0.004411746747791767,0.622016429901123,0.5347923040390015,-0.026239188387989998,0.6389185190200806,0.6075794100761414,-0.03534698858857155,0.6510777473449707,0.6195160150527954,-0.03726625442504883,0.6899983882904053,0.5746374726295471,0.000510798126924783,0.665566086769104,0.53876131772995,-0.033226411789655685,0.6790646314620972,0.6261098384857178,-0.03020092472434044,0.6889944672584534,0.6260987520217896,-0.01818055845797062,0.7317743897438049,0.5744606256484985,-0.010557860136032104,0.7107092142105103,0.5421721935272217,-0.044108811765909195,0.7197063565254211,0.626488208770752,-0.02265291102230549,0.7290350198745728,0.6300604939460754,0.0017371249850839376,0.7752403020858765,0.5792750120162964,-0.024140490218997,0.7553224563598633,0.549193799495697,-0.038072265684604645,0.7541788220405579,0.609258770942688,-0.019968684762716293,0.7611457705497742,0.620081901550293,-0.0012773453490808606,a
0.7484853267669678,0.7681646347045898,-6.700319090668927e-07,0.6803014874458313,0.7463051676750183,-0.01696770079433918,0.618155837059021,0.6770796179771423,-0.02408241108059883,0.5875579118728638,0.6112256646156311,-0.0333700068295002,0.599274218082428,0.5633556842803955,-0.0353662371635437,0.6504486203193665,0.5787729024887085,0.0029367306269705296,0.6194892525672913,0.5339118242263794,-0.03034234791994095,0.6343409419059753,0.6066977381706238,-0.04211173206567764,0.6487091779708862,0.6233643889427185,-0.04520464316010475,0.6900004744529724,0.5731282234191895,-0.0019705486483871937,0.6614857316017151,0.5396709442138672,-0.03677370026707649,0.6736466884613037,0.6282785534858704,-0.034446533769369125,0.6871888041496277,0.6307673454284668,-0.022873321548104286,0.7319795489311218,0.5739451050758362,-0.013932829722762108,0.7074739933013916,0.5413101315498352,-0.04803073778748512,0.7150500416755676,0.6272447109222412,-0.026010271161794662,0.7279407978057861,0.6344907879829407,-0.001034416607581079,0.7762233018875122,0.5807394981384277,-0.02838754653930664,0.7541630864143372,0.5482954978942871,-0.04323689639568329,0.7507467269897461,0.6096392273902893,-0.024700773879885674,0.7589006423950195,0.6244937181472778,-0.0052133300341665745,a
0.7507725358009338,0.7704648375511169,-7.067492902024242e-07,0.6818902492523193,0.7465564012527466,-0.016543101519346237,0.6185706257820129,0.6735987663269043,-0.022413844242691994,0.5896592140197754,0.6031417846679688,-0.030638447031378746,0.6065965890884399,0.5561684370040894,-0.03189903125166893,0.6523761749267578,0.5797750353813171,0.003682589391246438,0.622236967086792,0.5322731733322144,-0.02742851711809635,0.6368063688278198,0.6072171926498413,-0.03713001310825348,0.6508062481880188,0.6236585378646851,-0.03915495052933693,0.6929673552513123,0.5741207599639893,-0.0012315273052081466,0.6656553745269775,0.5385084748268127,-0.03448222950100899,0.6779610514640808,0.6295101642608643,-0.030912134796380997,0.6919423937797546,0.6344462633132935,-0.018521180376410484,0.7353096008300781,0.5750775337219238,-0.013009091839194298,0.7110534906387329,0.5430333614349365,-0.04663879796862602,0.7186872959136963,0.6318807601928711,-0.024555305019021034,0.7315978407859802,0.6422010064125061,0.0006778865354135633,0.7798242568969727,0.5817330479621887,-0.027089543640613556,0.7563803791999817,0.5479547381401062,-0.04106490686535835,0.7532320022583008,0.6105756163597107,-0.021904006600379944,0.761823832988739,0.6274873614311218,-0.0020757135935127735,a
